marca,tipo_carroceria,año,kilometraje,tipo_combustible,transmision,cilindrada,potencia,peso,consumo,color,edad_propietarios,calificacion_estado,region_venta,precio
Toyota,Sedán,2012,400000,Diesel,Automática,2656,97,1213,4.275869529586315,Amarillo,1,4.747672125407719,Centro,1400.0
Audi,Hatchback,2024,1000,Gasolina,Manual,1894,97,1196,5.6451318657979215,Negro,1,3.061398187140843,Sur,11700.0
Chevrolet,Minivan,2015,400000,Gasolina,Automática,1584,80,1525,11.53828696998453,Plata,3,3.08225751684147,Oeste,1300.0
Ford,Pickup,2018,400000,Híbrido,Automática,1782,88,1592,6.129683261603195,Plata,1,6.147582789693205,Centro,5800.0
Mazda,Hatchback,2015,400000,Gasolina,Manual,1812,97,1596,8.960009491801227,Negro,2,3.7759486514460825,Norte,1200.0
Ford,Sedán,2023,400000,Híbrido,Automática,2255,92,1099,3.492336775129424,Negro,2,6.510025426501417,Oeste,11300.0
Kia,SUV,2018,400000,Gasolina,Automática,2133,115,1658,8.864933226572491,Azul,3,8.69889373178895,Oeste,6300.0
Chevrolet,Sedán,2017,400000,Gasolina,Automática,1953,89,1279,8.349515414153782,Plata,3,7.382635522671687,Norte,3800.0
Mazda,SUV,2021,400000,Gasolina,Automática,2000,80,1195,7.866985811258188,Plata,1,8.454124270919344,Norte,10800.0
Toyota,Sedán,2018,400000,Diesel,Automática,1674,94,1463,10.133281329502623,Amarillo,1,6.694048622805559,Oeste,4800.0
Kia,SUV,2019,400000,Gasolina,Manual,2305,123,1670,7.107106057572584,Amarillo,1,7.609882808293676,Este,6400.0
Hyundai,Pickup,2023,400000,Híbrido,Automática,2006,80,1457,4.921100172552959,Amarillo,1,7.356342306133444,Norte,13800.0
Honda,Sedán,2018,400000,Gasolina,Automática,1218,80,1104,6.814429458631751,Amarillo,1,4.186295224912191,Centro,2600.0
Toyota,SUV,2017,400000,Diesel,Automática,2366,99,1530,8.974308894172134,Verde,2,5.7558610137910415,Norte,5000.0
Ford,Sedán,2018,400000,Gasolina,Automática,1851,80,1672,5.847278818533535,Azul,2,7.866767552238824,Oeste,5200.0
Audi,Sedán,2023,400000,Gasolina,Automática,1795,80,1146,7.39807944029131,Plata,4,7.921122480091388,Oeste,23400.0
Honda,SUV,2016,400000,Gasolina,Automática,2908,154,1412,9.190858229114705,Verde,1,4.383038266588776,Sur,3100.0
Chevrolet,Sedán,2016,400000,Gasolina,Manual,2208,119,1346,6.928268435349487,Rojo,1,6.9242729959289235,Centro,2900.0
Toyota,Coupé,2020,400000,Gasolina,Manual,2334,109,1427,7.769465396127161,Verde,2,3.66270415457334,Sur,4200.0
Ford,SUV,2013,400000,Gasolina,Manual,1704,80,1143,11.765956127808007,Azul,1,8.308840987187779,Norte,2600.0
Nissan,Sedán,2010,400000,Gasolina,Manual,1705,89,1180,10.758128310880673,Rojo,2,8.069735153517557,Sur,1200.0
Mercedes-Benz,SUV,2024,1000,Gasolina,Automática,2713,144,1510,9.489941911911076,Amarillo,1,8.395228653157485,Oeste,56600.0
Chevrolet,Sedán,2016,400000,Gasolina,Manual,3236,151,1544,8.424791209326585,Negro,2,3.880065658686604,Este,1700.0
Kia,Sedán,2017,400000,Gasolina,Manual,2472,107,1507,7.87308567446731,Rojo,1,5.217851906935738,Norte,2200.0
Nissan,Sedán,2021,400000,Gasolina,Manual,1000,80,1598,6.205647103298684,Verde,1,5.188229425100539,Oeste,4900.0
Toyota,Sedán,2018,400000,Eléctrico,Automática,1626,80,1274,0.0,Blanco,1,4.17882977920324,Norte,4300.0
Ford,Hatchback,2010,400000,Híbrido,Automática,1969,80,1746,3.829646780247332,Negro,1,3.2897388203262325,Sur,500.0
Nissan,Pickup,2018,400000,Gasolina,Automática,1922,80,1155,8.959947655839143,Blanco,3,7.777344823791122,Sur,5400.0
Mercedes-Benz,SUV,2024,1000,Eléctrico,Manual,1921,83,1541,0.0,Gris,1,7.161141598475856,Norte,65400.0
Kia,Hatchback,2016,400000,Diesel,Automática,1287,82,1496,7.375498014218356,Blanco,3,5.692871756286017,Norte,1900.0
Honda,SUV,2016,400000,Gasolina,Manual,2961,135,1406,7.626928196602508,Gris,1,5.54014023820695,Sur,3400.0
Honda,Sedán,2012,400000,Gasolina,Manual,2280,104,1626,4.884019027888431,Blanco,4,5.063960280575537,Norte,1100.0
Honda,SUV,2010,400000,Híbrido,Automática,1618,83,1638,4.087144778942443,Verde,1,3.804685444002786,Sur,1000.0
Mercedes-Benz,Hatchback,2016,400000,Diesel,Automática,1709,88,1521,7.192015686626611,Verde,1,5.108313969159493,Norte,4900.0
Kia,Sedán,2022,400000,Diesel,Manual,2303,94,1305,4.410383332309932,Gris,1,7.022670057995622,Este,7300.0
Hyundai,Hatchback,2019,400000,Híbrido,Automática,1873,89,1796,5.303363822753525,Amarillo,1,3.1168334979396586,Norte,2100.0
Ford,Hatchback,2017,400000,Gasolina,Manual,2064,124,1286,8.789134989942811,Gris,1,4.079899795458975,Norte,1900.0
Chevrolet,Pickup,2015,400000,Gasolina,Manual,2212,116,1419,10.495787672024694,Negro,5,6.2713935563001995,Oeste,2900.0
Chevrolet,Sedán,2023,400000,Gasolina,Automática,1744,96,1603,7.87741382367136,Verde,1,4.341793946083463,Este,5600.0
Honda,Sedán,2016,400000,Gasolina,Manual,2864,152,1298,6.964635184221985,Plata,1,4.27944714516007,Sur,2100.0
Chevrolet,Sedán,2018,400000,Gasolina,Automática,1000,80,1382,6.517395297165171,Plata,2,5.457780715448338,Sur,3700.0
Toyota,Coupé,2017,400000,Gasolina,Automática,1612,97,1011,9.576983410989458,Negro,1,5.6283101041802786,Centro,3900.0
Toyota,Pickup,2023,400000,Gasolina,Automática,2407,109,1517,9.510027477494432,Gris,2,4.783755913442937,Este,9600.0
BMW,Pickup,2014,400000,Gasolina,Automática,1657,80,1684,8.767989090074472,Plata,1,3.9295315219291336,Este,2900.0
Hyundai,SUV,2021,400000,Gasolina,Automática,1919,89,1496,7.405575532760727,Plata,2,6.639779912080481,Norte,7300.0
Chevrolet,SUV,2020,400000,Gasolina,Automática,2622,150,1367,11.383786536961008,Blanco,3,6.963308518759259,Oeste,8100.0
Chevrolet,Sedán,2013,400000,Gasolina,Manual,2238,135,1503,7.7431606808336735,Rojo,1,5.369495312273911,Sur,1300.0
Ford,Pickup,2020,400000,Gasolina,Automática,2060,80,1704,6.962800218850425,Negro,2,9.054850896736859,Sur,8700.0
Hyundai,Pickup,2013,400000,Diesel,Manual,2585,135,1453,9.27481296716164,Rojo,1,8.99834540351979,Oeste,2600.0
Hyundai,SUV,2013,400000,Híbrido,Manual,1714,80,1711,4.216814329732363,Gris,1,9.846117561730463,Oeste,3500.0
Hyundai,SUV,2011,400000,Gasolina,Automática,2217,123,1461,5.282618886510454,Blanco,4,6.735283204147429,Este,1600.0
Hyundai,Hatchback,2019,400000,Gasolina,Automática,2256,99,1375,12.297446870656042,Plata,1,7.672374238291355,Oeste,3700.0
Honda,Sedán,2019,400000,Híbrido,Automática,1417,80,1559,5.73635524739288,Azul,4,9.840239426548195,Oeste,9500.0
Ford,Pickup,2016,400000,Gasolina,Manual,1573,88,1503,8.17439691398312,Blanco,2,9.113953922574794,Norte,5200.0
Chevrolet,SUV,2017,400000,Diesel,Automática,1144,80,1350,8.288870290223766,Negro,2,8.534901917864142,Este,6500.0
Ford,SUV,2021,400000,Gasolina,Automática,2135,120,1563,5.683771996319134,Verde,5,8.915271969847954,Centro,11600.0
Hyundai,Hatchback,2016,400000,Diesel,Manual,2621,120,1423,8.173624886689767,Gris,1,7.29639106963265,Centro,2300.0
Ford,Hatchback,2023,400000,Híbrido,Manual,1601,80,1491,4.495042155365798,Blanco,3,9.180408204412903,Sur,13500.0
Toyota,Sedán,2024,1000,Diesel,Manual,1000,80,1177,6.9267549670337525,Blanco,1,9.123971784360192,Oeste,23400.0
Ford,Coupé,2020,400000,Gasolina,Automática,1975,103,1523,5.654626632625783,Blanco,2,7.158676886483515,Norte,7700.0
Audi,Minivan,2019,400000,Híbrido,Manual,2599,144,1558,3.4377917181675106,Plata,3,5.431125730719523,Oeste,9900.0
Honda,SUV,2017,400000,Diesel,Manual,1823,80,1551,7.984354865148611,Gris,2,6.468420989349543,Sur,4700.0
Nissan,Hatchback,2020,400000,Diesel,Automática,2261,80,1523,7.885864402983253,Plata,3,3.022822114269805,Oeste,2000.0
Chevrolet,Hatchback,2020,400000,Gasolina,Automática,1000,80,1455,8.367509800265909,Blanco,1,9.778534875833044,Centro,6900.0
Toyota,SUV,2018,400000,Diesel,Automática,2285,109,1112,6.917830967764884,Verde,1,5.326614430576722,Este,5200.0
Chevrolet,Coupé,2017,400000,Gasolina,Automática,2764,122,1495,6.527413587523091,Plata,1,6.659759785443768,Oeste,3900.0
Mazda,Sedán,2014,400000,Gasolina,Automática,2924,132,1497,9.565922734639809,Plata,1,8.853081747995999,Centro,3000.0
Chevrolet,Sedán,2013,400000,Gasolina,Manual,2497,119,1453,8.5518722325338,Negro,1,4.198044738842356,Centro,1100.0
BMW,Coupé,2014,400000,Gasolina,Manual,3276,132,1142,9.234395942186707,Amarillo,2,9.338413392083371,Sur,7500.0
Honda,Sedán,2021,400000,Diesel,Automática,2434,109,1377,10.847412960511768,Rojo,3,4.187585418613047,Este,5400.0
Toyota,Hatchback,2020,400000,Diesel,Automática,1951,106,1319,7.779876489175766,Rojo,1,3.7709700112489943,Sur,3400.0
Mercedes-Benz,Sedán,2024,1000,Gasolina,Manual,1766,106,1327,5.654000176865503,Amarillo,1,7.988289246967338,Norte,39900.0
Ford,Minivan,2022,400000,Diesel,Automática,1178,80,1198,6.205497234169363,Negro,4,5.823374732651667,Este,8500.0
Nissan,Pickup,2010,400000,Híbrido,Automática,1680,83,1662,3.873187608294294,Negro,1,5.5063564421341376,Norte,1200.0
Hyundai,Coupé,2014,400000,Gasolina,Automática,1450,96,1469,6.836620087778998,Azul,1,6.172925888035836,Este,2000.0
Ford,Minivan,2015,400000,Gasolina,Automática,2396,130,1553,7.461942758522894,Amarillo,1,5.983626823393325,Centro,2800.0
Mazda,Sedán,2022,400000,Gasolina,Automática,1413,80,1404,9.883729119779268,Plata,1,3.4649223949257117,Norte,4600.0
Toyota,SUV,2018,400000,Gasolina,Automática,1484,80,1418,6.082358218694729,Azul,1,3.2849805884479335,Este,2900.0
Honda,Hatchback,2018,400000,Gasolina,Automática,2478,144,1212,7.3890005830025425,Plata,1,5.9261271245239895,Este,3600.0
Toyota,Pickup,2019,400000,Gasolina,Automática,1731,80,1363,8.703912903514917,Gris,4,3.6541174719970533,Norte,3700.0
Kia,Sedán,2023,400000,Gasolina,Automática,2424,111,1456,8.599190015650501,Rojo,1,4.625539876099736,Este,5400.0
Honda,Coupé,2021,400000,Eléctrico,Automática,2879,152,1249,0.0,Plata,2,8.975842017587086,Sur,16900.0
Mazda,Sedán,2012,400000,Diesel,Manual,1536,80,1566,9.599803104211201,Gris,1,4.811964391208314,Sur,1100.0
Mercedes-Benz,Pickup,2022,400000,Gasolina,Manual,2156,113,1571,8.760341174755434,Amarillo,1,9.456357230657684,Norte,32300.0
Chevrolet,SUV,2022,400000,Gasolina,Automática,3459,184,1470,13.710236192210708,Verde,1,6.091428477460175,Centro,10300.0
Nissan,SUV,2020,400000,Gasolina,Manual,2330,126,1071,4.810355589723924,Azul,1,7.0946905863813665,Oeste,7600.0
Chevrolet,SUV,2017,400000,Gasolina,Manual,2467,115,1538,8.47632098317549,Rojo,1,4.58688025808112,Norte,2900.0
Ford,Sedán,2017,400000,Gasolina,Manual,1939,123,1566,4.846292624193964,Amarillo,1,3.132193712532677,Norte,1600.0
Chevrolet,SUV,2018,400000,Gasolina,Manual,2092,158,1058,9.014483413249973,Gris,1,6.136999713102627,Norte,5200.0
Nissan,SUV,2024,1000,Gasolina,Automática,2392,121,1578,10.452258044294187,Gris,3,7.4398002726681325,Norte,22100.0
Audi,SUV,2010,400000,Gasolina,Manual,1413,89,1412,8.638919985119385,Negro,1,4.350459591017883,Sur,1900.0
Mercedes-Benz,Hatchback,2014,400000,Gasolina,Manual,1329,80,1555,12.24665592817139,Blanco,2,9.419086322186196,Norte,5400.0
Kia,SUV,2014,400000,Diesel,Automática,2201,106,2006,5.902064626933416,Blanco,1,4.3187654166821705,Centro,1600.0
BMW,SUV,2016,400000,Gasolina,Automática,1882,97,1187,8.63795972192954,Blanco,2,8.251036399182095,Oeste,10300.0
Chevrolet,Coupé,2020,400000,Gasolina,Manual,1339,80,1370,8.15521494695654,Gris,4,7.065357340262633,Oeste,6600.0
Mazda,Pickup,2017,400000,Gasolina,Manual,1226,80,1469,8.87974571905804,Plata,1,3.4115654557594315,Centro,1900.0
BMW,Sedán,2020,400000,Eléctrico,Automática,2517,115,1242,0.0,Amarillo,2,6.177794965399832,Norte,14700.0
Ford,Pickup,2016,400000,Diesel,Manual,1982,103,1831,9.555688397161994,Azul,2,3.9276199922307855,Oeste,2200.0
Audi,Minivan,2024,1000,Gasolina,Automática,1787,101,1015,5.395295162928379,Blanco,2,5.497544990119611,Sur,29900.0
Ford,Coupé,2015,400000,Híbrido,Manual,1989,100,1659,6.104743610525277,Plata,2,6.59447748937019,Oeste,3500.0
Nissan,Pickup,2013,400000,Gasolina,Manual,2018,99,1287,7.000323866738999,Verde,3,5.394193475689482,Centro,1500.0
Mazda,Hatchback,2024,1000,Eléctrico,Manual,1894,106,1343,0.0,Verde,3,4.8075337410579815,Oeste,11100.0
Mercedes-Benz,Sedán,2018,400000,Gasolina,Manual,1176,80,1553,9.721825919541581,Rojo,1,6.164706076878627,Centro,8300.0
Honda,Hatchback,2011,400000,Gasolina,Automática,2193,95,1575,6.133890221410543,Azul,1,7.317441156379712,Norte,1300.0
Hyundai,Hatchback,2015,400000,Diesel,Automática,1506,80,1630,7.216020607688402,Azul,1,9.100285270860706,Oeste,2800.0
Chevrolet,Sedán,2019,400000,Gasolina,Automática,1798,80,1522,6.145391449396656,Blanco,1,7.043005201501123,Centro,4800.0
Honda,Sedán,2015,400000,Diesel,Automática,2224,128,1464,6.990225916655908,Gris,1,4.7602574013067676,Sur,2200.0
Hyundai,SUV,2020,400000,Gasolina,Automática,2388,101,1167,9.53079232060867,Negro,3,9.539706410534773,Sur,10500.0
Nissan,Hatchback,2013,400000,Diesel,Automática,2158,99,1498,9.570248400017457,Verde,2,4.238188585979059,Este,1000.0
Mazda,Sedán,2022,400000,Gasolina,Automática,2059,96,1158,9.631135999063217,Gris,2,4.761504902163895,Oeste,5700.0
Ford,Hatchback,2012,400000,Gasolina,Manual,2451,128,1652,7.598190417013518,Amarillo,3,3.7612396091776867,Norte,600.0
Chevrolet,Coupé,2020,400000,Híbrido,Manual,2215,103,1379,2.602969108884551,Azul,1,7.303664093639975,Este,8100.0
Nissan,Sedán,2023,400000,Híbrido,Automática,1529,80,1449,4.792124143488113,Verde,2,4.065018055249068,Oeste,6200.0
Ford,Minivan,2012,400000,Eléctrico,Automática,2445,131,1372,0.0,Plata,2,3.7963881802837838,Sur,1400.0
Honda,SUV,2011,400000,Diesel,Automática,2411,120,1260,10.195541674255676,Verde,1,8.517550800881725,Norte,2500.0
Audi,Sedán,2012,400000,Diesel,Automática,2083,96,1665,6.33605220283321,Rojo,1,7.989350855893536,Sur,4400.0
Chevrolet,Sedán,2013,400000,Gasolina,Automática,2315,122,1327,11.051308274593682,Azul,1,9.113082015497106,Oeste,2400.0
Hyundai,SUV,2019,400000,Gasolina,Automática,2123,126,1144,5.994713396658808,Gris,2,6.959405158555853,Norte,6400.0
Ford,Sedán,2013,400000,Gasolina,Automática,1000,80,1144,8.080700268872564,Azul,1,4.801015146453477,Norte,1300.0
Ford,Pickup,2023,400000,Gasolina,Manual,1800,85,1244,6.3326202715105175,Amarillo,1,8.155092996850957,Este,13700.0
Ford,Hatchback,2019,400000,Híbrido,Automática,1919,102,1029,7.614040074816312,Negro,1,6.326928903074014,Norte,5000.0
Ford,Coupé,2023,400000,Gasolina,Automática,1906,80,1454,7.935414224374469,Verde,1,6.346455713730315,Oeste,10700.0
Nissan,Hatchback,2024,1000,Híbrido,Automática,1753,87,1416,3.1407296006326617,Negro,3,4.350045483524867,Centro,10000.0
Nissan,SUV,2016,400000,Gasolina,Automática,1984,99,1000,10.609301654417632,Rojo,1,8.2644449208119,Centro,4500.0
Chevrolet,Sedán,2013,400000,Diesel,Automática,2383,109,1520,5.436444320813182,Blanco,1,9.057322226837917,Norte,2600.0
Toyota,Hatchback,2018,400000,Gasolina,Automática,2123,131,1297,7.246451004829948,Amarillo,3,5.916851473877417,Centro,3600.0
Chevrolet,Hatchback,2017,400000,Gasolina,Automática,1911,88,1306,10.559082842152147,Gris,2,4.462665284926535,Oeste,2100.0
Honda,SUV,2010,400000,Eléctrico,Manual,1035,80,1051,0.0,Azul,1,3.978104682503388,Este,1200.0
Toyota,Coupé,2019,400000,Gasolina,Automática,2531,125,1692,8.752422906219364,Amarillo,2,3.8675934085115573,Sur,3400.0
Mercedes-Benz,Hatchback,2010,400000,Gasolina,Manual,1763,80,1476,5.990348488813333,Amarillo,1,5.294451744134695,Sur,1600.0
Nissan,Pickup,2022,400000,Gasolina,Automática,2865,123,1413,11.860517972704358,Gris,1,8.54593371188718,Oeste,12300.0
Mazda,Hatchback,2015,400000,Gasolina,Manual,1562,80,1161,5.386627147585443,Negro,1,9.416291113681293,Este,2800.0
Ford,SUV,2013,400000,Gasolina,Automática,2356,122,1452,6.810162458250689,Plata,2,8.612013218959975,Oeste,3600.0
BMW,Hatchback,2019,400000,Diesel,Automática,1934,80,1608,7.4845908031181825,Amarillo,4,5.655198868924016,Norte,7500.0
Nissan,Sedán,2015,400000,Gasolina,Automática,1411,80,1508,4.817273938602092,Gris,2,7.442710239361541,Este,2800.0
Hyundai,Hatchback,2018,400000,Gasolina,Automática,2470,114,1216,8.370071553661248,Verde,2,3.950244217220251,Centro,1900.0
Ford,SUV,2019,400000,Gasolina,Automática,1192,80,1628,10.43413174643538,Amarillo,1,8.292372707267084,Norte,7600.0
Audi,Sedán,2014,400000,Diesel,Manual,2084,105,1407,11.389112540210304,Negro,1,7.6720670553988,Centro,5200.0
Kia,SUV,2017,400000,Diesel,Manual,2060,98,1649,9.153023607001384,Plata,4,6.262336331529966,Norte,3500.0
Kia,SUV,2011,400000,Gasolina,Manual,1634,80,1000,6.300464704569558,Blanco,1,8.288926167505307,Norte,1500.0
Honda,Sedán,2017,400000,Gasolina,Automática,2601,112,1000,5.032170845942959,Verde,3,7.953787722601273,Norte,4900.0
Honda,Pickup,2017,400000,Gasolina,Manual,2115,110,1295,14.005076086717981,Blanco,3,9.296427321405321,Norte,6800.0
Honda,SUV,2011,400000,Diesel,Automática,2875,146,1330,10.294741474448184,Negro,3,6.453385306503751,Este,2100.0
Honda,SUV,2016,400000,Diesel,Manual,2138,127,1579,11.111456106686964,Verde,2,8.695561947987928,Este,5700.0
Kia,SUV,2017,400000,Híbrido,Automática,2271,114,1569,5.171602123273888,Negro,1,7.332124149224364,Norte,5300.0
Toyota,Pickup,2016,400000,Gasolina,Automática,1000,80,1726,10.391888345949825,Blanco,1,7.972542074431217,Oeste,5000.0
Toyota,Sedán,2015,400000,Gasolina,Automática,2346,100,1392,7.661195192082895,Negro,2,4.032741452858701,Norte,1900.0
Honda,SUV,2012,400000,Gasolina,Manual,2226,110,1412,5.491895905659607,Verde,2,5.379733998348074,Norte,1700.0
Honda,SUV,2020,400000,Gasolina,Manual,1747,80,1302,5.484900822816641,Rojo,1,4.595570549382913,Oeste,4800.0
Honda,Coupé,2020,400000,Gasolina,Manual,1634,80,1532,7.873976278461713,Gris,2,3.8370241865301526,Oeste,3800.0
Hyundai,Hatchback,2012,400000,Gasolina,Manual,1890,97,1475,8.333028220350917,Rojo,1,6.63444413158927,Norte,1000.0
Nissan,Sedán,2017,400000,Diesel,Automática,2431,127,1320,8.455268776985807,Plata,1,4.041876293669758,Sur,2300.0
Toyota,SUV,2013,400000,Gasolina,Manual,1419,80,1434,5.293095753775875,Negro,1,4.448519311844478,Sur,1600.0
Chevrolet,Hatchback,2022,400000,Diesel,Manual,1353,80,1180,8.52181631310866,Negro,1,6.365245419647771,Oeste,6300.0
Ford,Sedán,2024,1000,Gasolina,Automática,2402,104,1123,2.2907979855627723,Verde,1,7.025407062441404,Norte,15100.0
Toyota,Coupé,2019,400000,Híbrido,Automática,1797,124,1498,5.076995811350435,Plata,5,4.743595781330445,Centro,5500.0
Mazda,Sedán,2017,400000,Eléctrico,Manual,1928,80,1417,0.0,Verde,2,3.9203757953880873,Centro,2900.0
Mazda,Sedán,2024,1000,Híbrido,Manual,1938,84,1249,4.26823088236883,Gris,5,8.322988792662871,Norte,20600.0
Hyundai,Sedán,2023,400000,Diesel,Manual,2162,80,1564,10.84985752294254,Blanco,1,8.143950340731031,Norte,10300.0
Hyundai,Hatchback,2022,400000,Diesel,Automática,2626,105,1179,8.358227647542217,Amarillo,3,4.665182238849844,Norte,4400.0
Toyota,SUV,2019,400000,Gasolina,Automática,1468,80,1448,7.6223852451553835,Rojo,2,8.111610673501522,Centro,8300.0
Mercedes-Benz,Sedán,2015,400000,Gasolina,Automática,2214,107,1483,8.274561493832644,Gris,1,4.564855569038342,Centro,3900.0
Kia,Pickup,2012,400000,Diesel,Manual,1988,98,1611,10.537540514461988,Blanco,2,7.380378539343825,Oeste,1700.0
BMW,Sedán,2021,400000,Diesel,Automática,2154,114,1456,10.054900348694314,Blanco,2,7.914033166104607,Este,17800.0
Toyota,SUV,2019,400000,Eléctrico,Automática,3118,165,1483,0.0,Negro,1,5.42507674979951,Oeste,8400.0
Mercedes-Benz,Sedán,2011,400000,Gasolina,Automática,1383,80,1937,5.9949878624936,Plata,1,4.85610435386104,Oeste,2200.0
Kia,Coupé,2010,400000,Gasolina,Automática,2303,107,1578,7.395843871921567,Azul,2,7.092784419972468,Sur,1100.0
Kia,Pickup,2021,400000,Diesel,Manual,2549,111,1264,9.923853284910518,Amarillo,4,3.2642338389085435,Oeste,3300.0
Toyota,Hatchback,2013,400000,Eléctrico,Manual,1499,80,1407,0.0,Negro,3,9.854857508852483,Oeste,3400.0
Hyundai,Sedán,2017,400000,Gasolina,Automática,1877,81,1583,8.645886082698514,Verde,2,3.383895137525708,Oeste,1600.0
Mercedes-Benz,SUV,2013,400000,Gasolina,Manual,1741,107,1287,10.024047528494226,Azul,1,9.508769022941378,Oeste,7600.0
Mazda,Hatchback,2017,400000,Gasolina,Manual,2703,136,1543,7.793309692591029,Amarillo,1,9.948062349584603,Este,4800.0
Nissan,SUV,2022,400000,Gasolina,Automática,2001,92,1034,6.928358109456099,Plata,1,3.8634249239135556,Sur,5800.0
Mercedes-Benz,SUV,2017,400000,Gasolina,Automática,1198,80,1479,8.430654094324721,Amarillo,2,6.915137948922163,Centro,10300.0
Chevrolet,Pickup,2020,400000,Gasolina,Automática,3137,163,1382,6.238931415967811,Negro,1,7.8229845446581745,Norte,8200.0
Nissan,Sedán,2010,400000,Híbrido,Manual,2832,145,1314,5.14381984261866,Rojo,1,8.628581349868696,Centro,1600.0
Chevrolet,Hatchback,2022,400000,Gasolina,Manual,2466,127,1153,7.406939373889083,Negro,1,3.3348641704148974,Sur,3300.0
Mercedes-Benz,SUV,2015,400000,Gasolina,Manual,1894,87,1566,4.850643753781028,Rojo,1,5.559516658875192,Oeste,6200.0
Toyota,Hatchback,2020,400000,Diesel,Automática,1450,80,1530,9.788063477088267,Azul,1,4.5257932313296285,Centro,4000.0
Chevrolet,Sedán,2024,1000,Eléctrico,Manual,1873,102,1362,0.0,Gris,2,9.209736369913635,Oeste,27200.0
Mazda,Sedán,2019,400000,Eléctrico,Automática,2464,130,1346,0.0,Gris,1,9.804335582890527,Este,10300.0
